"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1946677190189600791","Sat Jul 19 21:03:04 +0000 2025","0","Percayakan proses hukum berjalan tanpa intervensi kasus Tom Lembong bukan bagian kriminalisasi politik jaga suasana tetap kondusif #VonisTanpaIntervensi","1946677190189600791","","","in","","0","0","0","https://x.com/undefined/status/1946677190189600791","1703620171938889728",
"1946677180362354832","Sat Jul 19 21:03:01 +0000 2025","0","Pengadilan Tom Lembong berdasarkan fakta hukum bukan tekanan politik yuk we tetap saling menghormati prosesnya #VonisTanpaIntervensi","1946677180362354832","","","in","","0","0","0","https://x.com/undefined/status/1946677180362354832","1924709896823701510",
"1946677132098216182","Sat Jul 19 21:02:50 +0000 2025","0","Yakin deh kasus Tom Lembong bukan soal politik ini murni hukum pidana yuk saling menghormati peradilan dan jaga suasana damai #VonisTanpaIntervensi","1946677132098216182","","","in","","0","0","0","https://x.com/undefined/status/1946677132098216182","1542880556710764544",
"1946677107175670262","Sat Jul 19 21:02:44 +0000 2025","0","Biar jelas proses hukum Tom Lembong nggak ada hubungannya sama kriminalisasi politik yuk jaga persatuan #VonisTanpaIntervensi","1946677107175670262","","","in","","0","0","0","https://x.com/undefined/status/1946677107175670262","1816332484109557761",
"1946677068277891340","Sat Jul 19 21:02:35 +0000 2025","0","ari provokasi jangan gampang percaya isu politisasi proses hukum Tom Lembong jalan sesuai aturan dan harus dihormati #VonisTanpaIntervensi","1946677068277891340","","","in","","0","0","0","https://x.com/undefined/status/1946677068277891340","1709081066882076672",
"1946676956906316200","Sat Jul 19 21:02:08 +0000 2025","0","Kasus Tom Lembong nggak ada sangkut paut sama politik ini murni hukum yuk hormati prosesnya dan tetap jaga kerukunan bareng-bareng #VonisTanpaIntervensi","1946676956906316200","","","in","","0","0","0","https://x.com/undefined/status/1946676956906316200","1701481422190686208",
"1946676883422331043","Sat Jul 19 21:01:51 +0000 2025","0","subuh subuh nangisin kasus tom lembong","1946676883422331043","","","in","","0","0","0","https://x.com/undefined/status/1946676883422331043","1574377636574294016",
"1946676695517606066","Sat Jul 19 21:01:06 +0000 2025","0","Mari bersama ciptakan suasana kondusif dengan tetap menghormati proses hukum Tom Lembong yang berjalan adil #VonisTanpaIntervensi","1946676695517606066","","","in","","0","0","0","https://x.com/undefined/status/1946676695517606066","1700078512567418880",
"1946676597618266138","Sat Jul 19 21:00:43 +0000 2025","0","Proses peradilan Tom Lembong tidak dipengaruhi urusan politik mari bersama-sama kita hormati putusan hukum dan jaga persatuan #VonisTanpaIntervensi","1946676597618266138","","","in","","0","0","0","https://x.com/undefined/status/1946676597618266138","1697095059349651456",
"1946251715302535553","Sat Jul 19 21:00:41 +0000 2025","0","@bornfromillness Pointnya bukan kesana sih mas. Lebih ke klo Tom Lembong di dakwa karena mengurangi pendapatan negara. Apa bedanya sama kebijakan 0% tarrif dari US? Mengurangi jg kan. Artinya justice don't apply at same eye","1946676590945202357","","bornfromillness","in","","0","0","0","https://x.com/undefined/status/1946676590945202357","393912689",
"1946676563765768649","Sat Jul 19 21:00:34 +0000 2025","0","Jangan sampai terprovokasi isu politik kasus Tom Lembong jelas pidana ayo kita hormati putusan resmi pengadilan #VonisTanpaIntervensi","1946676563765768649","","","in","","0","0","0","https://x.com/undefined/status/1946676563765768649","1689520180681199616",
"1946521281412960613","Sat Jul 19 21:00:34 +0000 2025","1","@neVerAl0nely_ Di saat si KFIRRRR TOM LEMBONG di DUKUNG HABIS HABISAN OLEH si Muslim mana KFIR YG LAIN","1946676562855883109","","neVerAl0nely_","in","","0","3","0","https://x.com/undefined/status/1946676562855883109","1785422672429809664",
"1946676467066380332","Sat Jul 19 21:00:11 +0000 2025","0","Kasus ini jadi contoh hukum bisa berjalan tanpa intervensi politik yuk hormati dan percayakan pada peradilan Tom Lembong #VonisTanpaIntervensi","1946676467066380332","","","in","","0","0","0","https://x.com/undefined/status/1946676467066380332","1911997207852806144",
"1946676433134457317","Sat Jul 19 21:00:03 +0000 2025","0","Aman dan damai itu penting caranya hormati hasil pengadilan Tom Lembong tanpa spekulasi politik #VonisTanpaIntervensi","1946676433134457317","","","in","","0","0","0","https://x.com/undefined/status/1946676433134457317","1718897205220954112",
"1946676422040547675","Sat Jul 19 21:00:01 +0000 2025","0","Divonis 4 5 Tahun Ini 4 Hal Memberatkan Hukuman Tom Lembong https://t.co/T7YdUQzP2Y","1946676422040547675","","","in","","0","0","0","https://x.com/undefined/status/1946676422040547675","853782937782714368",
"1946676179379106156","Sat Jul 19 20:59:03 +0000 2025","0","Kita buktikan bisa saling menghormati jalannya proses peradilan Tom Lembong tanpa campur aduk politik #VonisTanpaIntervensi","1946676179379106156","","","in","","0","0","0","https://x.com/undefined/status/1946676179379106156","1843851052774543360",
"1946676150534647994","Sat Jul 19 20:58:56 +0000 2025","0","Putusan hukum harus kita hormati bersama soal Tom Lembong gak ada unsur politik jadi jangan bikin suasana panas #VonisTanpaIntervensi","1946676150534647994","","","in","","0","0","0","https://x.com/undefined/status/1946676150534647994","1815632512481423360",
"1946675898750505046","Sat Jul 19 20:57:56 +0000 2025","0","Siapapun yang berperkara selama murni pidana seperti kasus Tom Lembong hukum harus dihormati #VonisTanpaIntervensi","1946675898750505046","","","in","","0","0","0","https://x.com/undefined/status/1946675898750505046","1700025882612809728",
"1946675844543627378","Sat Jul 19 20:57:43 +0000 2025","0","Tom Lembong terjerat kasus hukum pidana bukan kriminalisasi ayo kita hormati proses dan hindari provokasi #VonisTanpaIntervensi","1946675844543627378","","","in","","0","0","0","https://x.com/undefined/status/1946675844543627378","1686235644782399488",
"1946675802864841192","Sat Jul 19 20:57:33 +0000 2025","0","Kejadian Tom Lembong urusan hukum bukan politik yuk hormati dan saling jaga #VonisTanpaIntervensi","1946675802864841192","","","in","","0","0","0","https://x.com/undefined/status/1946675802864841192","1693502348403073024",
"1946675739056898454","Sat Jul 19 20:57:18 +0000 2025","0","Kasus Tom Lembong beneran murni perkara hukum pidana gak ada kaitan politiknya mari hormati keputusan pengadilan tanpa gampang terprovokasi #VonisTanpaIntervensi","1946675739056898454","","","in","","0","0","0","https://x.com/undefined/status/1946675739056898454","1912350604716134400",
"1946675651404288113","Sat Jul 19 20:56:57 +0000 2025","0","Setiap masyarakat berhak tahu proses hukum Tom Lembong tanpa intervensi politik ayo kita hormati hasilnya bareng #VonisTanpaIntervensi","1946675651404288113","","","in","","0","0","0","https://x.com/undefined/status/1946675651404288113","1843488667740057601",
"1946675586933637603","Sat Jul 19 20:56:42 +0000 2025","0","Kasus Tom Lembong murni kasus pidana tanpa campur tangan politik mari tetap menjaga persatuan dan menghormati proses hukum #VonisTanpaIntervensi","1946675586933637603","","","in","","0","0","0","https://x.com/undefined/status/1946675586933637603","1920407262574882817",
"1946675511545196670","Sat Jul 19 20:56:24 +0000 2025","0","Masyarakat yang bijak pasti menghormati proses hukum tanpa ikut menarasikan politik di kasus Tom Lembong #VonisTanpaIntervensi","1946675511545196670","","","in","","0","0","0","https://x.com/undefined/status/1946675511545196670","1697527544701149184",
"1946675413750575372","Sat Jul 19 20:56:00 +0000 2025","0","Urusan hukum kayak kasus Tom Lembong ini nggak perlu dipolitisir biar hakim yang menentukan kita tinggal hormati aja #VonisTanpaIntervensi","1946675413750575372","","","in","","0","0","0","https://x.com/undefined/status/1946675413750575372","1813502769443311616",
"1946675232007491808","Sat Jul 19 20:55:17 +0000 2025","0","Proses hukum Tom Lembong berjalan lurus tanpa intervensi politik mari tetap jaga sikap damai dan harmonis #VonisTanpaIntervensi","1946675232007491808","","","in","","0","0","0","https://x.com/undefined/status/1946675232007491808","1815960961788100608",
"1946675196070641863","Sat Jul 19 20:55:08 +0000 2025","0","Keadilan jadi tujuan utama proses Tom Lembong nggak perlu dibumbui isu lain ayo saling menghormati #VonisTanpaIntervensi","1946675196070641863","","","in","","0","0","0","https://x.com/undefined/status/1946675196070641863","1701037671811088384",
"1946675146678538602","Sat Jul 19 20:54:57 +0000 2025","0","Kita satu suara jangan sampai kasus Tom Lembong pecah belah kita karena ini bener-bener urusan hukum pidana #VonisTanpaIntervensi","1946675146678538602","","","in","","0","0","0","https://x.com/undefined/status/1946675146678538602","1519499248647032832",
"1946675104517353731","Sat Jul 19 20:54:47 +0000 2025","0","Saling menghormati proses hukum itu penting banget seperti pada kasus Tom Lembong supaya suasana tetap damai #VonisTanpaIntervensi","1946675104517353731","","","in","","0","0","0","https://x.com/undefined/status/1946675104517353731","1772825653844578304",
"1946675013832073254","Sat Jul 19 20:54:25 +0000 2025","0","Jangan salah paham kasus Tom Lembong nggak nyerempet ke politik semua lewat proses hukum yuk jaga rasa saling menghormati #VonisTanpaIntervensi","1946675013832073254","","","in","","0","0","0","https://x.com/undefined/status/1946675013832073254","1696854298058231808",
"1946427964650111350","Sat Jul 19 20:54:22 +0000 2025","0","@msaid_didu 1) Jokowi &amp; Prabowo sepakat kalo Anies akan jadi Kompetitor berat bg Prabowo di Pilpres 2029. 2) Karena itu Arsitek Politik si Calon Kompetitor - Tom Lembong - dilumpuhkan terlebih dahulu. 3) Strategi perang ex Danjen Kopassus &amp; Sengkuni Solo.","1946675001329082774","","msaid_didu","in","","0","0","0","https://x.com/undefined/status/1946675001329082774","1626014171497385984",
"1946674951169167827","Sat Jul 19 20:54:10 +0000 2025","0","Semua harus percaya bahwa proses peradilan buat Tom Lembong berjalan tanpa intervensi mari kita jaga suasana tetap damai dan saling menghormati #VonisTanpaIntervensi","1946674951169167827","","","in","","0","0","0","https://x.com/undefined/status/1946674951169167827","1569233576251781122",
"1946674878020788495","Sat Jul 19 20:53:53 +0000 2025","0","Proses hukum harus didukung kasus Tom Lembong sudah berjalan jujur tanpa intervensi ayo jaga suasana tetap aman #VonisTanpaIntervensi","1946674878020788495","","","in","","0","0","0","https://x.com/undefined/status/1946674878020788495","1701448504009474048",
"1946674743249424384","Sat Jul 19 20:53:20 +0000 2025","0","Setiap keputusan hukum tentang Tom Lembong harus dihormati jangan buat situasi makin panas #VonisTanpaIntervensi","1946674743249424384","","","in","","0","0","0","https://x.com/undefined/status/1946674743249424384","1694569448760659968",
"1946674688278630677","Sat Jul 19 20:53:07 +0000 2025","0","Kasus Tom Lembong itu murni pidana ga ada sangkut paut politik tetap tenang dan hormati setiap proses hukum sampai tuntas #VonisTanpaIntervensi","1946674688278630677","","","in","","0","0","0","https://x.com/undefined/status/1946674688278630677","1686227845037883392",
"1946674680540373457","Sat Jul 19 20:53:05 +0000 2025","0","Kita harus percaya proses hukum yang berlangsung di kasus Tom Lembong nggak ada intervensi tetap hormati hasilnya #VonisTanpaIntervensi","1946674680540373457","","","in","","0","0","0","https://x.com/undefined/status/1946674680540373457","1683676982205366272",
"1946674620536340700","Sat Jul 19 20:52:51 +0000 2025","0","Kita fokus pada keadilan dan hormati proses hukum Tom Lembong jangan terpancing opini politik yang menyesatkan #VonisTanpaIntervensi","1946674620536340700","","","in","","0","0","0","https://x.com/undefined/status/1946674620536340700","1914586045288734723",
"1946674555625631784","Sat Jul 19 20:52:36 +0000 2025","0","Jangan percaya isu liar kasus Tom Lembong bukan tentang kriminalisasi politik hormati proses hukum dan tetap saling jaga persatuan #VonisTanpaIntervensi","1946674555625631784","","","in","","0","0","0","https://x.com/undefined/status/1946674555625631784","1844213635310366720",
"1946674516488532462","Sat Jul 19 20:52:26 +0000 2025","0","Yuk tetap tenang dan jaga kedamaian kasus hukum Tom Lembong tidak ada campur politik sama sekali #VonisTanpaIntervensi","1946674516488532462","","","in","","0","0","0","https://x.com/undefined/status/1946674516488532462","1691343906494160896",
"1946674481214403024","Sat Jul 19 20:52:18 +0000 2025","0","Kedamaian dan persatuan bangsa harus tetap diutamakan jangan terpancing masalah hukum pidana Tom Lembong #VonisTanpaIntervensi","1946674481214403024","","","in","","0","0","0","https://x.com/undefined/status/1946674481214403024","1681905760643710986",
"1946674460729409700","Sat Jul 19 20:52:13 +0000 2025","0","Tom Lembong diproses atas kasus pidana bukan politik yuk hormati pengadilan dan biarkan hukum yang berjalan tanpa provokasi #VonisTanpaIntervensi","1946674460729409700","","","in","","0","0","0","https://x.com/undefined/status/1946674460729409700","1691665656113205248",
"1946674459299205593","Sat Jul 19 20:52:13 +0000 2025","0","Tunjukin kita dewasa dengan menghormati putusan sidang Tom Lembong tanpa drama politik atau hoaks #VonisTanpaIntervensi","1946674459299205593","","","in","","0","0","0","https://x.com/undefined/status/1946674459299205593","1681943193972269057",
"1946674413337993626","Sat Jul 19 20:52:02 +0000 2025","0","Kasus Tom Lembong bukan upaya politik hukum ditegakkan apa adanya yuk tunjukan respek ke proses peradilan #VonisTanpaIntervensi","1946674413337993626","","","in","","0","0","0","https://x.com/undefined/status/1946674413337993626","1717790907326730240",
"1946674408816550360","Sat Jul 19 20:52:01 +0000 2025","0","Yuk saling dukung penegakan hukum kasus Tom Lembong bukan ajang kriminalisasi politik kita tetap kompak jaga damai #VonisTanpaIntervensi","1946674408816550360","","","in","","0","0","0","https://x.com/undefined/status/1946674408816550360","1702232305266544640",
"1946674371814449181","Sat Jul 19 20:51:52 +0000 2025","0","Proses pengadilan nggak pake intervensi kasus Tom Lembong murni urusan hukum pidana #VonisTanpaIntervensi","1946674371814449181","","","in","","0","0","0","https://x.com/undefined/status/1946674371814449181","1702169449393201152",
"1946674371269218353","Sat Jul 19 20:51:52 +0000 2025","0","Saling menghormati putusan pengadilan itu penting kasus Tom Lembong murni pidana ayo kita tetap kondusif #VonisTanpaIntervensi","1946674371269218353","","","in","","0","0","0","https://x.com/undefined/status/1946674371269218353","1542901633062907904",
"1946674328889954350","Sat Jul 19 20:51:42 +0000 2025","0","Ayo beri kepercayaan penuh pada proses hukum kasus Tom Lembong agar keamanan dan persatuan tetap terjaga #VonisTanpaIntervensi","1946674328889954350","","","in","","0","0","0","https://x.com/undefined/status/1946674328889954350","1696369988486225920",
"1946674294320398589","Sat Jul 19 20:51:33 +0000 2025","0","Jangan rusak suasana hanya karena spekulasi kasus Tom Lembong murni hukum pidana mari tetap jaga persatuan #VonisTanpaIntervensi","1946674294320398589","","","in","","0","0","0","https://x.com/undefined/status/1946674294320398589","1841772694758686722",
"1946674183376982026","Sat Jul 19 20:51:07 +0000 2025","0","Yang terjadi sama Tom Lembong itu beneran kasus pidana jangan kaitin sama politik yuk saling menghormati putusan hukum dan ga mudah terpancing isu #VonisTanpaIntervensi","1946674183376982026","","","in","","0","0","0","https://x.com/undefined/status/1946674183376982026","1701857570879885312",
"1946674130948178151","Sat Jul 19 20:50:54 +0000 2025","0","Hukum yang adil itu tanpa intervensi politik proses Tom Lembong bisa jadi pelajaran untuk saling menghargai #VonisTanpaIntervensi","1946674130948178151","","","in","","0","0","0","https://x.com/undefined/status/1946674130948178151","1910018583624855552",
"1946635334386884785","Sat Jul 19 20:50:50 +0000 2025","0","@akafaceUS damaian dengan percaya pada pengadilan Tom Lembong yang tanpa intervensi politik #VonisTanpaIntervensi","1946674114300903899","","akafaceUS","in","","0","0","0","https://x.com/undefined/status/1946674114300903899","1847127919635963904",
"1946674071762268593","Sat Jul 19 20:50:40 +0000 2025","0","Nggak perlu adu narasi politik kasus Tom Lembong fokus pada hukum aja yuk tetap jaga perdamaian #VonisTanpaIntervensi","1946674071762268593","","","in","","0","0","0","https://x.com/undefined/status/1946674071762268593","1846811778652819456",
"1946674046701339098","Sat Jul 19 20:50:34 +0000 2025","0","Tetap saling menghormati kasus Tom Lembong pidana murni tanpa kaitan ke politik #VonisTanpaIntervensi","1946674046701339098","","","in","","0","0","0","https://x.com/undefined/status/1946674046701339098","1701807918914621440",
"1946673968540533133","Sat Jul 19 20:50:16 +0000 2025","0","Persatuan lebih utama jangan sampai kasus Tom Lembong dijadikan alat adu domba hormati saja putusan hukumnya #VonisTanpaIntervensi","1946673968540533133","","","in","","0","0","0","https://x.com/undefined/status/1946673968540533133","1832311003637542912",
"1946673924030521554","Sat Jul 19 20:50:05 +0000 2025","0","Masyarakat diimbau tidak terprovokasi proses hukum Tom Lembong murni urusan pidana tanpa unsur politik #VonisTanpaIntervensi","1946673924030521554","","","in","","0","0","0","https://x.com/undefined/status/1946673924030521554","1700206367666229248",
"1946673890471866611","Sat Jul 19 20:49:57 +0000 2025","0","Kasus pidana Tom Lembong nggak ada hubungannya sama kriminalisasi politik yuk kita hormati proses hukum yang berjalan #VonisTanpaIntervensi","1946673890471866611","","","in","","0","0","0","https://x.com/undefined/status/1946673890471866611","1691709332784926720",
"1946673884843122822","Sat Jul 19 20:49:56 +0000 2025","0","Hormati dan percaya saja sama proses hukum soal Tom Lembong yang bebas dari intervensi politik biar negara tetap aman #VonisTanpaIntervensi","1946673884843122822","","","in","","0","0","0","https://x.com/undefined/status/1946673884843122822","1698917135970607104",
"1946673640801767675","Sat Jul 19 20:48:58 +0000 2025","0","Semua pihak disarankan untuk menghargai proses peradilan Tom Lembong dan tetap jaga ketenangan #VonisTanpaIntervensi","1946673640801767675","","","in","","0","0","0","https://x.com/undefined/status/1946673640801767675","1682244888958734337",
"1946673625060557237","Sat Jul 19 20:48:54 +0000 2025","0","Hukum Indonesia sudah berjalan adil pada kasus Tom Lembong kita tinggal hormati peradilan dan rawat persatuan #VonisTanpaIntervensi","1946673625060557237","","","in","","0","0","0","https://x.com/undefined/status/1946673625060557237","1696072268622053376",
"1946673622544011477","Sat Jul 19 20:48:53 +0000 2025","0","Bersatu kita kuat hormati hasil pengadilan di kasus Tom Lembong tanpa prasangka #VonisTanpaIntervensi","1946673622544011477","","","in","","0","0","0","https://x.com/undefined/status/1946673622544011477","1686614053391884288",
"1946673588096168441","Sat Jul 19 20:48:45 +0000 2025","0","Kita butuh keadilan tanpa intervensi proses Tom Lembong sepenuhnya pidana yuk jaga suasana tetap adem #VonisTanpaIntervensi","1946673588096168441","","","in","","0","0","0","https://x.com/undefined/status/1946673588096168441","1694634889726083072",
"1946673582815506738","Sat Jul 19 20:48:44 +0000 2025","0","Kita kuat karena saling menghormati hukum yuk hormati juga keputusan kasus Tom Lembong yang diproses tanpa campur tangan politik #VonisTanpaIntervensi","1946673582815506738","","","in","","0","0","0","https://x.com/undefined/status/1946673582815506738","1700162378388697088",
"1946673582379266195","Sat Jul 19 20:48:44 +0000 2025","0","Kita tetap pilih jadi masyarakat yang menghormati hukum proses Tom Lembong sepenuhnya pidana tanpa sentuhan politik #VonisTanpaIntervensi","1946673582379266195","","","in","","0","0","0","https://x.com/undefined/status/1946673582379266195","1542904389547233282",
"1946481869773537657","Sat Jul 19 20:48:33 +0000 2025","1","@lukmansaifuddin Semoga putusan hakim ini sbg sinyal bagi para koruptor sejati dan pelaku serta pembela oligarki bahwa mereka akan diadili. Dan Tom Lembong diberi kesempatan naik banding.","1946673536145527068","","lukmansaifuddin","in","","0","0","0","https://x.com/undefined/status/1946673536145527068","3309086066",
"1946673457510732059","Sat Jul 19 20:48:14 +0000 2025","0","Percayakan saja urusan Tom Lembong ke pengadilan prosesnya jelas tanpa intervensi yuk jaga kedamaian bersama #VonisTanpaIntervensi","1946673457510732059","","","in","","0","0","0","https://x.com/undefined/status/1946673457510732059","1702564918481047552",
"1946673436383724031","Sat Jul 19 20:48:09 +0000 2025","0","Proses pengadilan terhadap Tom Lembong berjalan sesuai hukum nggak ada kriminalisasi politik mari tetap rukun dan damai #VonisTanpaIntervensi","1946673436383724031","","","in","","0","0","0","https://x.com/undefined/status/1946673436383724031","1687049312767983616",
"1946673435629027392","Sat Jul 19 20:48:09 +0000 2025","0","Percaya pada sistem hukum kita untuk kasus Tom Lembong tanpa campur tangan politik yuk selalu jaga persatuan #VonisTanpaIntervensi","1946673435629027392","","","in","","0","0","0","https://x.com/undefined/status/1946673435629027392","1693894338772889600",
"1946673322512793931","Sat Jul 19 20:47:42 +0000 2025","0","Saling menghormati proses putusan hukum Tom Lembong jangan sampai kita pecah karena provokasi politik #VonisTanpaIntervensi","1946673322512793931","","","in","","0","0","0","https://x.com/undefined/status/1946673322512793931","1700050509888114688",
"1946673316980523280","Sat Jul 19 20:47:40 +0000 2025","0","Yuk dewasa hormati putusan hukum tanpa prasangka politik di kasus Tom Lembong tetap utamakan persatuan dan keamanan bersama #VonisTanpaIntervensi","1946673316980523280","","","in","","0","0","0","https://x.com/undefined/status/1946673316980523280","1542898369684594688",
"1946673314962997397","Sat Jul 19 20:47:40 +0000 2025","0","Jangan terpengaruh kabar miring proses hukum Tom Lembong benar-benar pidana persatuan dan kedamaian harus dijaga #VonisTanpaIntervensi","1946673314962997397","","","in","","0","0","0","https://x.com/undefined/status/1946673314962997397","1848981968693903360",
"1946673260269277516","Sat Jul 19 20:47:27 +0000 2025","0","Biar pengadilan yang tentukan tugas kita tetap jaga damai dan jangan terbawa arus kriminalisasi politik kasus Tom Lembong #VonisTanpaIntervensi","1946673260269277516","","","in","","0","0","0","https://x.com/undefined/status/1946673260269277516","1698583805316263936",
"1946673258306162916","Sat Jul 19 20:47:26 +0000 2025","0","Ayo lawan provokasi Tom Lembong bukan korban kriminalisasi politik prosesnya murni hukum pidana kita jaga kedamaian bareng #VonisTanpaIntervensi","1946673258306162916","","","in","","0","0","0","https://x.com/undefined/status/1946673258306162916","1699627222028648448",
"1946673197887393872","Sat Jul 19 20:47:12 +0000 2025","0","Lebih baik jaga kedamaian dan biarkan hukum berjalan sebagaimana mestinya di kasus Tom Lembong #VonisTanpaIntervensi","1946673197887393872","","","in","","0","0","0","https://x.com/undefined/status/1946673197887393872","1813821828852518912",
"1946673137589924111","Sat Jul 19 20:46:58 +0000 2025","0","Kasus Tom Lembong bukan alat politik ini murni urusan hukum tetap aman damai dan jaga keadilan #VonisTanpaIntervensi","1946673137589924111","","","in","","0","0","0","https://x.com/undefined/status/1946673137589924111","1702215168770658304",
"1946673107626070120","Sat Jul 19 20:46:50 +0000 2025","0","Tunjukkan sikap dewasa dengan tetap konsisten menghormati proses hukum kasus Tom Lembong bukan soal politik mari jaga persatuan #VonisTanpaIntervensi","1946673107626070120","","","in","","0","0","0","https://x.com/undefined/status/1946673107626070120","1681881368010330112",
"1946673082862866732","Sat Jul 19 20:46:45 +0000 2025","0","Hukum berdiri tegak kasus Tom Lembong nggak ada kaitan sama politik mari kita jaga keamanan dan rasa persatuan #VonisTanpaIntervensi","1946673082862866732","","","in","","0","0","0","https://x.com/undefined/status/1946673082862866732","1844572735026102274",
"1946673011723276380","Sat Jul 19 20:46:28 +0000 2025","0","Kasus Tom Lembong berjalan tanpa tekanan politik masyarakat wajib menghormati hasil pengadilan #VonisTanpaIntervensi","1946673011723276380","","","in","","0","0","0","https://x.com/undefined/status/1946673011723276380","1709050286453784576",
"1946673011115057301","Sat Jul 19 20:46:27 +0000 2025","0","#justice for tom lembong duka mendalam bagi hukum di negara saat ini","1946673011115057301","","","in","","0","0","0","https://x.com/undefined/status/1946673011115057301","563468150",
"1946673003393401103","Sat Jul 19 20:46:26 +0000 2025","0","Proses hukum Tom Lembong bukan drama politik ini murni pidana mari kita dukung penegakan hukum dan tetap bersatu #VonisTanpaIntervensi","1946673003393401103","","","in","","0","0","0","https://x.com/undefined/status/1946673003393401103","1694963106131410944",
"1946672943574200484","Sat Jul 19 20:46:11 +0000 2025","0","Kasus Tom Lembong ini beneran nggak ada sangkut pautnya sama kriminalisasi politik mari kita hormati putusannya #VonisTanpaIntervensi","1946672943574200484","","","in","","0","0","0","https://x.com/undefined/status/1946672943574200484","1698999506736713728",
"1946672938922791138","Sat Jul 19 20:46:10 +0000 2025","0","Deddy deddy keputusan hakim soal tom lembong lo buat podcast sama ntah siapa itu perkara hamil tau dia selahnya wargeeeee kite ini kalau kasus begituan cepet bener naiknya.","1946672938922791138","","","in","","0","1","0","https://x.com/undefined/status/1946672938922791138","1516548898369978369",
"1946672904412053884","Sat Jul 19 20:46:02 +0000 2025","0","Hormati peradilan tanpa drama Tom Lembong biarkan jalani proses hukum secara adil fokus aja sama persatuan dan keamanan #VonisTanpaIntervensi","1946672904412053884","","","in","","0","0","0","https://x.com/undefined/status/1946672904412053884","1851545940186038272",
"1946672812992995596","Sat Jul 19 20:45:40 +0000 2025","0","Hukum ditegakkan tanpa pilih kasih dalam kasus Tom Lembong masyarakat cukup menghormati proses peradilan #VonisTanpaIntervensi","1946672812992995596","","","in","","0","0","0","https://x.com/undefined/status/1946672812992995596","1818862918215385091",
"1946672766633304312","Sat Jul 19 20:45:29 +0000 2025","0","Kita harus percaya pada proses hukum yang adil jangan bawa-bawa politik ke kasus Tom Lembong tetap jaga persatuan #VonisTanpaIntervensi","1946672766633304312","","","in","","0","0","0","https://x.com/undefined/status/1946672766633304312","1833391961430261760",
"1946672712107040824","Sat Jul 19 20:45:16 +0000 2025","0","Hukum ditegakkan tanpa intervensi yuk hormati proses peradilan untuk Tom Lembong dan jaga persatuan kita bareng-bareng #VonisTanpaIntervensi","1946672712107040824","","","in","","0","0","0","https://x.com/undefined/status/1946672712107040824","1925038030995521537",
"1946672656033747029","Sat Jul 19 20:45:03 +0000 2025","0","Semua proses Tom Lembong berjalan transparan dan fair tidak ada intervensi atau kriminalisasi politik jaga terus kedamaian #VonisTanpaIntervensi","1946672656033747029","","","in","","0","0","0","https://x.com/undefined/status/1946672656033747029","1849329305681313792",
"1946672624471613906","Sat Jul 19 20:44:55 +0000 2025","0","Masyarakat yuk tetap waspada jangan percaya info yang mengarahkan kasus Tom Lembong ke politik #VonisTanpaIntervensi","1946672624471613906","","","in","","0","0","0","https://x.com/undefined/status/1946672624471613906","1691338229419835392",
"1946672601079660809","Sat Jul 19 20:44:50 +0000 2025","0","Kasus Tom Lembong benar-benar kriminal murni enggak ada agenda politik yuk hormati putusan hukum dan tetap fokus pada perdamaian #VonisTanpaIntervensi","1946672601079660809","","","in","","0","0","0","https://x.com/undefined/status/1946672601079660809","1846071539437129728",
"1946672586924204080","Sat Jul 19 20:44:46 +0000 2025","0","Kasus Tom Lembong beneran soal pidana yuk jangan percaya isu liar tetap hormati pengadilan #VonisTanpaIntervensi","1946672586924204080","","","in","","0","0","0","https://x.com/undefined/status/1946672586924204080","1578321475811311616",
"1946672553726283991","Sat Jul 19 20:44:38 +0000 2025","0","Pengadilan telah kerja sesuai aturan kasus Tom Lembong bukan kriminalisasi politik hormati setiap keputusan yang ada #VonisTanpaIntervensi","1946672553726283991","","","in","","0","0","0","https://x.com/undefined/status/1946672553726283991","1689208113231183872",
"1946672539205591107","Sat Jul 19 20:44:35 +0000 2025","0","Biar adil dan damai yuk semua hormati proses serta putusan hukum untuk kasus Tom Lembong #VonisTanpaIntervensi","1946672539205591107","","","in","","0","0","0","https://x.com/undefined/status/1946672539205591107","1695004507439329281",
"1946672536424751136","Sat Jul 19 20:44:34 +0000 2025","0","Mari tunjukkan kedewasaan kita dengan menghormati proses hukum Tom Lembong yang tanpa intervensi politik tetap damai #VonisTanpaIntervensi","1946672536424751136","","","in","","0","0","0","https://x.com/undefined/status/1946672536424751136","1694566206534246400",
"1946672532175614045","Sat Jul 19 20:44:33 +0000 2025","0","Kamu dan aku bisa buktikan kalau kita dewasa hormati hukum Tom Lembong yang tanpa intervensi tetap jaga persatuan Indonesia #VonisTanpaIntervensi","1946672532175614045","","","in","","0","0","0","https://x.com/undefined/status/1946672532175614045","1690934009847754752",
"1946672529197981884","Sat Jul 19 20:44:33 +0000 2025","0","Hindari adu domba kasus Tom Lembong nggak ada hubungannya sama kriminalisasi politik kita hormati prosesnya #VonisTanpaIntervensi","1946672529197981884","","","in","","0","0","0","https://x.com/undefined/status/1946672529197981884","1682311808923860992",
